frequency,time,days,stationName,language,itu,txLocation,coordinates,power,azimuth,remarks
7780,0900-1500,1234567,WRMI The Overcomer Ministry,English,USA,Okeechobee13,272726N0805559W,100,222,RMI(TOM) a25
7795,0000-2400,1234567,JMH,F3C,J,Kagoshima,311922N1303138E,5,,JMH
7810,1500-1600,1234567,SOH Xi Wang Zhi Sheng,Cantonese,TWN,Miaoli,242320N1204250E,1,ND,SOH a25
7810,1600-1500,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242320N1204250E,1,ND,SOH a25
7850,0000-2400,1234567,CHU Canada,Time Signals,CAN,Ottawa,505335N1135113W,10,ND,CHU
8006,0000-2400,1234567,HFD Radio Station,H3A,J,Tokyo-Chofu,3539N13932E,0.2,ND,JG2XA//5006
8117,0000-2400,1234567,SSB meteorogical broadcasting,Cantonese,TWN,Tainan,,.25,,CWB //5170
8169,1300-1500,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
8169,2350-0200,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
8169,0200-0300,1234567,XingXing guangbo diantai 1,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8169,0300-0400,1234567,XingXing guangbo diantai 1,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8300,1200-1500,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
8300,2200-2400,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
8300,0200-0300,1234567,XingXing guangbo diantai 2,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8300,0000-0100,1234567,XingXing guangbo diantai 3,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8300,0100-0200,1234567,XingXing guangbo diantai 3,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8300,1500-1600,1234567,XingXing guangbo diantai 3,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
8314,0000-2400,1234567,Slot Machine,QPSK 1500bd,J,Ichihara,3527N14011E,,,QPSK
8589,0000-2400,1234567,Slot Machine,QPSK 1500bd,J,Ichihara,3527N14011E,,,QPSK
8705,0000-2400,1234567,Slot Machine,QPSK 1500bd,J,Ichihara,3527N14011E,,,QPSK
9065,0755-0850,12.4.6.,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
9065,0855-0950,12.4.6.,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
9119.953,2100-17300,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9153,0800-1500,1234567,Numbers Station 1,Chinese,CHN,,,,,USB mode//4283
9155,0955-1050,12.4.6.,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
9155.03,0000-2400,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9180.017,1500-1600,1234567,SOH Xi Wang Zhi Sheng,Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9180.017,2115-1630,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9200.025,2130-1530,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9214.93,0000-2359,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9229.963,2100-1610,1234567,SOH Xi Wang Zhi Sheng,Chinese/,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9254.923,2130-1600,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,0.1,ND,SOH a25
9265,1000-1700,17,WINB,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,1700-0400,1234567,WINB,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,0000-0030,.2.....,WINB Call to Worship,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,2130-2200,....5..,WINB Call to Worship,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,0000-0030,..3....,WINB Day of Decision,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,2330-2400,.2.....,WINB Day of Decision,Spanish,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,1630-1700,......7,WINB Living the Bible,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,2130-2200,......7,WINB Living the Bible,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,0030-0100,.....6.,WINB Shortwave Radiogram,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,0330-0400,......7,WINB Shortwave Radiogram,English,USA,Red Lion,395418N0763457W,50,242,WINB a24
9265,0000-0100,......7,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,0200-0300,..3....,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,0300-0400,1..4...,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,0400-0700,......7,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,0500-0700,123456.,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,1000-1200,1......,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,1000-2400,17,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,15,242,WINB TOM a24
9265,1700-2000,.23456.,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9265,2200-2300,.23....,WINB The Overcomer Ministry,English,USA,Red Lion,395418N0763457W,50,242,WINB TOM a24
9275,2300-0400,1234567,Assemblies of Yahweh(WMLK),English,USA,"Bethel, PA",402846N0761647W,100,53,WMLK b24
9276,0400-0800,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
9276,0830-0930,1234567,Carriers only,Carriers only,TWN,Kuanyin,250209N1210549E,10,ND,Carriers only a25
9276,0300-0400,1234567,XingXing guangbo diantai 2,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
9276,0800-0830,1234567,XingXing guangbo diantai 2,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,Random numbers b24
9280.106,0000-2400,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9299.958,2130-1630,1234567,SOH Xi Wang Zhi Sheng,Chinese.,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9320,1900-2000,1234567,KTWR GUAM,Korean,GUM,Merizo,131641N1444024E,200,345,KTWR a25
9320,1315-1345,.23456.,KTWR GUAM,Korean,GUM,Merizo,131641N1444024E,200,345,KTWR a25
9320,1345-1400,1234567,KTWR GUAM,Korean,GUM,Merizo,131641N1444024E,200,345,KTWR a25
9320.018,1400-1500,1234567,SOH Xi Wang Zhi Sheng,Cantonese,TWN,Pingtung,222305N1203752E,1,ND,SOH a25
9320.018,2357-1646,1234567,SOH Xi Wang Zhi Sheng,Chinese,TWN,Pingtung,222305N1203752E,1,ND,SOH a25
9330,0655-0750,12.4.6.,Cuban Spy Numers,Spanish,CUB,Bejucal,225157N0821858W,50,ND,HM01 Random numbers
9330,0500-1657,1234567,WBCQ World's Last Chance,English,USA,Monticello,462030N0674940W,250,253,WLC b24
9330,1700-2200,1234567,WBCQ World's Last Chance,English,USA,Monticello,462030N0674940W,250,57,WLC b24
9330,2200-0500,1234567,WBCQ World's Last Chance,Portuguese,USA,Monticello,462030N0674940W,250,170,WLC b24
9335,1400-1500,234567,Voice of Wilderness,Korean,UZB,Tashkent,411313N0690902E,100,76,_CMI a25 ENC
9335,1400-1530,1,Voice of Wilderness,Korean,UZB,Tashkent,411313N0690902E,100,76,_CMI a25 ENC
9339.836,2100-1600,1234567,SOH Xi Wang Zhi Sheng,Chinese/Cantonese,TWN,Miaoli,242317N1204253E,1,ND,SOH a25
9345,1300-1315,.2.....,BVBN Christ Gospel Broadcast,English,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1300-1330,......7,BVBN His Prayer for You,Korean,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1315-1330,1....6.,BVBN Hope for Today,Korean,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1300-1330,..3....,BVBN Living the Bible,English,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1300-1315,.....6.,BVBN Power of the Word,English,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1300-1315,1......,BVBN Vision for Christ,Korean,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1315-1330,.2.....,BVBN Voice of Truth,English,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9345,1300-1330,...4...,BVBN Zion Teacher,English,UZB,Tashkent,411313N0690902E,200,76,BVBN a25 MBR
9350,1900-2358,123456.,WWCR NASHVILLE,English,USA,Nashville,361230N0865338W,100,85,WWCR2 a22
9350,2200-2300,......7,WWCR The Overcomer Ministry,English,USA,Nashville,361230N0865338W,100,85,TOM WWCR2 a24
9350,2300-2400,.23456.,WWCR The Overcomer Ministry,English,USA,Nashville,361230N0865338W,100,85,TOM WWCR2 a24
9380,1745-1800,......7,TWR Africa,Turkana,SWZ,Manzini,262017S0313555E,100,5,TWR b24
9390,1430-1500,.23456.,BBC,Korean,TJK,Dushanbe-Orzu,373216N0684738E,250,72,_BBC a25
9390,1530-1600,.23456.,BBC,Korean,TJK,Dushanbe-Orzu,373216N0684738E,250,72,_BBC a25
9390,1630-1700,.23456.,BBC,Korean,TJK,Dushanbe-Orzu,373216N0684738E,250,72,_BBC a25
9390,1730-1800,.23456.,BBC,Korean,TJK,Dushanbe-Orzu,373216N0684738E,250,72,_BBC a25
9395,0000-0030,...4...,WRMI Blues Radio Intl,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0000-0030,....5.7,WRMI Walking in Power,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0000-0100,....5..,WRMI Apostalic Assembly,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0000-0100,.....6.,WRMI Canadian Content Radio,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0000-0100,1......,WRMI Radio for Peace Internationl,English,USA,Okeechobee6,272726N0805559W,100,355,RMI RFPI a24
9395,0030-0100,..3....,WRMI Victory Above Only,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0030-0100,...4..7,WRMI Wave Scan,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0100-0130,1......,WRMI Govt on His Shoulders,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0100-0130,..34567,WRMI Legends,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0100-0200,.2.....,WRMI All Universe Top 40,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0130-0200,......7,WRMI Hali Palombo,Spanish,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0130-0200,.....6.,WRMI Obiettivo DX,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0130-0200,...4...,WRMI Power of the Word,French,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0130-0200,..3....,WRMI Wave Scan,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0130-0200,....5..,WRMI World of Radio,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0200-0300,1......,WRMI Christian America Ministrie,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0200-0300,......7,WRMI Cruisin the Decades,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0200-0300,....5..,WRMI Fred Moe,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0200-0300,..34...,WRMI Legends,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0200-0300,.....6.,WRMI Teachers Corner,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0300-0400,..34567,WRMI The Overcomer Ministry,English,USA,Okeechobee6,272726N0805559W,100,355,RMI(TOM) a24
9395,0400-0500,1......,WRMI OTH Radio,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,0400-0500,.234567,WRMI The Overcomer Ministry,English,USA,Okeechobee6,272726N0805559W,100,355,RMI(TOM) a24
9395,0500-0600,1234567,WRMI The Overcomer Ministry,English,USA,Okeechobee6,272726N0805559W,100,355,RMI(TOM) a24
9395,0600-1000,1234567,WRMI Supreme Master TV,English,USA,Okeechobee6,272726N0805559W,100,355,RMI b24
9395,1000-2000,1234567,WRMI The Overcomer Ministry,English,USA,Okeechobee6,272726N0805559W,100,355,RMI(TOM) a24
9395,2100-2200,.23456.,WRMI Legends,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2130-2200,17,WRMI Walking in Power,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2200-2300,1......,WRMI American Awakening,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2200-2300,......7,WRMI OTH Radio,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2200-2300,.23456.,WRMI Truth to Ponder with Bob Biermann,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2300-2315,1..4567,WRMI Bible Commentary,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2300-2315,.23....,WRMI Viva Miami,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9395,2315-2330,.23456.,WRMI Midnight Cry Ministry,English,USA,Okeechobee6,272726N0805559W,100,355,RMI a24
9400,1945-2000,1234567,BIBLE VOICE BCN Radio Dardasha7,Arabic,BUL,Kostinbrod(Sofia),424833N0231113E,250,195,BVBN a25 MBR
9400,1000-1030,1234567,FEBC Radio Liangyou,Hui,PHL,Iba,152154N1195710E,100,330,FEBC a25
9400,1030-1100,1234567,FEBC Radio Liangyou,Cantonese,PHL,Iba,152154N1195710E,100,330,FEBC a25
9400,1100-1400,1234567,FEBC Radio Liangyou 1,Chinese,PHL,Iba,152154N1195710E,100,330,FEBC a25
9400,1500-1600,1......,From the Isle of Music,English/Spanish,BUL,Kostinbrod(Sofia),424833N0231113E,100,30,MBR a23
9400,0900-1000,1234567,R.TAIWAN INT.,Amoy,TWN,Paochung,234334N1201802E,100,205,RTI a25
9400,0500-0800,1234567,The Overcomer Ministry,English,BUL,Kostinbrod(Sofia),424833N0231113E,50,90,TOM a24 MBR
9400,1700-2000,1234567,The Overcomer Ministry,English,BUL,Kostinbrod(Sofia),424833N0231113E,100,30,TOM a24 MBR
9405,2230-0030,1234567,FEBC Radio Liangyou 3,Chinese,PHL,Bocaue,144809N1205438E,100,345,FEBC a25
9405,1600-1700,1234567,R.TAIWAN INT.,English,TWN,Tamsui District,251108N1212458E,250,225,RTI a25
9410,0200-0230,1234567,BBC,Pashto,OMA,Al Seela,215538N0593741E,250,35,BBC a25
9410,0230-0300,1234567,BBC,Dari,OMA,Al Seela,215538N0593741E,250,35,BBC a25
9410,0500-0700,1234567,BBC,English,ASC,Ascension,075354S0142239W,125,27,BBC a25
9410,1000-1200,1234567,BBC,English,PHL,Tinang,152244N1203733E,250,200,BBC a25
9410,1700-1757,1234567,CHINA RADIO INTERNATIONAL,Croatian,TKS,Kashi-Saibagh 2022,392152N0754258E,500,294,CRI a25
9410,2200-2257,1234567,CHINA RADIO INTERNATIONAL,Portuguese,TKS,Kashi-Saibagh 2022,392152N0754258E,500,294,CRI a25
9410,2000-2028,1......,Follow The Bible Ministries,Arabic,G,Woofferton,521625N0024942W,250,170,FBM ENC a24
9410,0600-1100,1234567,Fu Hsing BS,Chinese,TWN,Kuanyin,250209N1210549E,10,ND,FHBS a25 Jul.1
9410,1500-1600,1234567,R.CAIRO,Albanian,EGY,Abis,310739N0300427E,125,325,ERU a24
9410,1900-2000,1234567,R.CAIRO,German,EGY,Abis,310739N0300427E,125,325,ERU a24
9420,1058-1500,1234567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
9420,1500-1600,1234567,CNR 13,Chinese,CHN,Lingshi 725,365216N1115547E,100,286,CNR13 a25
9420,1600-1805,1234567,CNR 13,Uyghur,CHN,Lingshi 725,365216N1115547E,100,298,CNR13=15390 a25
9420,0900-1100,1234567,CNR 6,Hakka,CHN,Beijing 491,395309N1163437E,100,163,CNR6 a25
9420,1100-1605,1234567,CNR 6,Chinese,CHN,Beijing 491,395309N1163437E,100,163,CNR6 a25
9420,2155-2200,1234567,CNR 6,Chinese,CHN,Beijing 491,395309N1163437E,100,163,CNR6 a25
9420,2200-0100,1234567,CNR 6,Amoy,CHN,Beijing 491,395309N1163437E,100,163,CNR6 a25=15710
9425,1400-1457,1234567,Voice of Korea,Russian,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,1500-1557,1234567,Voice of Korea,Russian,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,1600-1657,1234567,Voice of Korea,German,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,1700-1757,1234567,Voice of Korea,Russian,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,1800-1857,1234567,Voice of Korea,German,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,1900-1957,1234567,Voice of Korea,German,KRE,Kujang,400456N1260639E,200,325,VOK a25
9425,2000-2050,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,325,VOK a25
9430,0030-0100,1234567,Mizzima Media,Burmese,UAE,Al-Dhabbiya,241012N0541459E,250,85,RDR a25 Apr.1-
9430,0100-0130,1234567,Democratic Voice of Burma,Burmese,UAE,Al-Dhabbiya,241012N0541459E,250,85,DVB a25 Apr.25-
9435,1300-1357,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,28,VOK a25
9435,1400-1457,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,28,VOK a25
9435,1500-1557,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,28,VOK a25
9435,1600-1657,1234567,Voice of Korea,French,KRE,Kujang,400456N1260639E,200,28,VOK a25
9435,1700-1750,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,28,VOK a25
9440,0629-0700,1234567,BBC,Hausa,ASC,Ascension,075354S0142239W,125,65,BBC a25
9440,2200-2300,1234567,BBC,English,PHL,Tinang,152244N1203733E,250,200,BBC a25
9440,1100-1200,1234567,CHINA RADIO INTERNATIONAL,Chaozhou,CHN,Kunming-Anning 501,245235N1022917E,150,163,CRI a25
9440,1200-1257,1234567,CHINA RADIO INTERNATIONAL,Khmer,CHN,Kunming-Anning 501,245235N1022917E,150,163,CRI a25
9440,1300-1357,1234567,CHINA RADIO INTERNATIONAL,Esperanto,CHN,Nanning 954,224733N1081127E,100,200,CRI a25
9440,1900-2000,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Kunming-Anning,245255N1022945E,500,283,CRI a25
9440,2000-2100,1234567,CHINA RADIO INTERNATIONAL,English,CHN,Kunming-Anning,245255N1022945E,500,300,CRI a25
9440,0300-0500,1234567,NHK WORLD RADIO JAPAN,Japanese,F,Issoudun,465704N0015305E,500,140,NHK a25
9440,1600-1620,1234567,NHK WORLD RADIO JAPAN,Urdu,J,Ibaragi-Koga-Yamata,361024N1394923E,300,270,NHK a25
9440,2115-2245,1234567,R.CAIRO,English,EGY,Abis,310739N0300427E,125,325,ERU a24
9445,2300-0057,1234567,CHINA RADIO INTERNATIONAL,Russian,CHN,Hohhot 694,404753N1114635E,100,345,CRI a25
9445,0400-0457,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,0500-0557,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,0600-0657,1234567,Voice of Korea,English,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,0800-0857,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,1100-1157,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,2100-2157,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,2200-2257,1234567,Voice of Korea,Chinese,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,0900-0950,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9445,2300-2350,1234567,Voice of Korea (KCBS),Korean,KRE,Kujang,400456N1260639E,200,ND,VOK a25
9450,1700-1900,1234567,R.FARDA,Persian,UAE,Al-Dhabbiya,241343N0542456E,250,35,RFE/ENC a25 Jun.20-
9450,0200-0300,1234567,CHINA RADIO INTERNATIONAL,Urdu,TKS,Kashi-Saibagh 2022,392152N0754258E,100,209,CRI a25
9450,0300-0357,1234567,CHINA RADIO INTERNATIONAL,Chinese,TKS,Kashi-Saibagh 2022,392152N0754258E,100,209,CRI a25
9450,1300-1357,1234567,CHINA RADIO INTERNATIONAL,Hindi,TKS,Kashi-Saibagh 2022,392152N0754258E,100,174,CRI a25
9455,1500-1600,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Kunming-Anning 501,245235N1022917E,150,191,CRI a25
9455,1330-1357,1234567,Furusato no kaze,Japanese,TWN,Paochung,234334N1201802E,300,2,_JCI a25 ENC
9455,1300-1328,1234567,"Nippon no Kaze""il bon ue baram""",Korean,TWN,Paochung,234334N1201802E,300,2,_JCI a25 ENC
9455,0000-0200,.2.....,WRMI Legends,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0000-0200,1......,WRMI The Mighty KBC,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0200-0300,.234567,WRMI Legends,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0300-0400,.234567,WRMI Truth2Ponder,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0400-0600,.234567,WRMI Legends,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0600-0700,1234567,WRMI Supreme Master TV,English,USA,Okeechobee5,272726N0805559W,100,285,RMI b24
9455,0700-0800,1234567,WRMI Family Radio,Spanish,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0800-0900,1234567,WRMI The Overcomer Ministry,English,USA,Okeechobee5,272726N0805559W,100,285,RMI(TOM) a24
9455,0900-0930,1......,WRMI Walking in Power,English,USA,Okeechobee5,272726N0805559W,100,285,RMI a24
9455,0900-0930,.234567,WRMI WRN Israel Radio,English,USA,Okeechobee5,272726N0805559W,100,285,RMI WRN a24
9455,0930-1000,1......,WRMI Wave Scan,English,USA,Okeechobee3,272726N0805559W,100,285,RMI a24
9455,0930-1000,.234567,WRMI WRN Radio Prague,English,USA,Okeechobee5,272726N0805559W,100,285,RMI WRN a24
9455,1000-1100,1234567,WRMI Supreme Master TV,English,USA,Okeechobee5,272726N0805559W,100,285,RMI b24
9455,1100-2400,1234567,WRMI The Overcomer Ministry,English,USA,Okeechobee5,272726N0805559W,100,285,RMI(TOM) a24
9460,0000-0100,1234567,CHINA RADIO INTERNATIONAL,Hakka,CHN,Kunming-Anning 501,245235N1022917E,150,163,CRI a25
9460,0100-0157,1234567,CHINA RADIO INTERNATIONAL,Amoy,CHN,Kunming-Anning 501,245235N1022917E,150,163,CRI a25
9460,0900-1057,1234567,CHINA RADIO INTERNATIONAL,Chinese,CHN,Nanning 954,224733N1081127E,100,200,CRI a25
9460,1200-1257,1234567,CHINA RADIO INTERNATIONAL,English,TKS,Kashi-Saibagh 2022,392152N0754258E,100,174,CRI a25
9460,2300-2400,1234567,CHINA RADIO INTERNATIONAL,Cantonese,CHN,Kunming-Anning 501,245235N1022917E,150,163,CRI a25
9460,0430-0630,1234567,Thazin Radio,Burmese,MMR,Naypyidaw,220059N0963253E,50,356,MRMS
9460,0630-0800,1234567,Thazin Radio,English,MMR,Naypyidaw,220059N0963253E,50,356,MRMS
9460,1550-2055,1234567,VOICE OF TURKEY,Turkish,TUR,Emirler,392406N0325121E,500,310,TRT a25
9465,0200-0255,1234567,VOICE OF TURKEY,Uyghur,TUR,Emirler,392406N0325121E,500,72,TRT a25
9470,1659-1757,1234567,CHINA RADIO INTERNATIONAL,Russian,CHN,Baoji-Xinjie 722,344135N1065627E,150,288,CRI a25
9470,2300-0100,1234567,CHINA RADIO INTERNATIONAL,Mongolian,CHN,Xianyang 594,342231N1083638E,500,354,CRI a25
9470,1800-1900,1234567,R.CAIRO,Italian,EGY,Abis,310739N0300427E,125,325,ERU a24
9470,0348-0500,1234567,PBS Xinjiang,Kazakh,TKS,Urumqi,440934N0865357E,100,ND,XJBS a25
9470,0500-0600,1234567,PBS Xinjiang,Chinese,TKS,Urumqi,440934N0865357E,100,ND,XJBS a25
9470,0600-0800,1234567,PBS Xinjiang,Kazakh,TKS,Urumqi,440934N0865357E,100,ND,XJBS a25
9470,0800-1100,12.4567,PBS Xinjiang,Kazakh,TKS,Urumqi,440934N0865357E,100,ND,XJBS a25
9470,1100-1152,1234567,PBS Xinjiang,Kazakh,TKS,Urumqi,440934N0865357E,100,ND,XJBS=6015 a25
9470,1400-1428,36,RBS  Voice of the Rivival of Korea,Korean,TWN,Paochung,234334N1201802E,300,2,_RAB a25 Jun.3
9475,1400-0200,1234567,WTWW,English,USA,Lebanon TN,361635N0860558W,100,50,WTWW1 b21
